trial_id,scenario,path_len_m,obstacles_seen,grasp_attempts,doors_opened,avg_speed,room_type,task_duration_sec,reachable_object,success,action_count_total,move_actions,rotate_actions,open_actions,pickup_actions,put_actions,collision_count,cupboard_open_init,clutter_level,distractors_level,strategy_hint
771,S10_fixeddoors,5.0,12,3,1,1.4787825893352624,kitchen,3.381159634999208,1,1,36,20,11,1,3,1,3,0,0.18,0.08,direct
772,S10_fixeddoors,4.0,5,1,1,1.733077658892048,kitchen,2.3080327528757074,1,1,27,16,7,1,1,2,0,0,0.18,0.08,detour
773,S10_fixeddoors,5.0,9,2,1,1.7687514649242282,kitchen,2.826852782402753,1,1,38,20,14,1,2,1,0,0,0.18,0.08,direct
774,S10_fixeddoors,5.5,4,1,0,2.157331769687504,kitchen,2.5494456055763237,1,1,43,22,19,0,1,1,2,0,0.18,0.08,direct
775,S10_fixeddoors,6.0,11,2,1,1.520620040339738,kitchen,3.945758862062265,1,0,52,24,23,1,2,2,2,0,0.18,0.08,direct
776,S10_fixeddoors,6.75,5,2,1,1.8986856476182297,kitchen,3.5550908642867816,1,1,48,27,17,1,2,1,1,0,0.18,0.08,detour
777,S10_fixeddoors,5.5,3,3,1,1.5963211642738435,kitchen,3.445421963381608,1,1,44,22,16,1,3,2,0,0,0.18,0.08,direct
778,S10_fixeddoors,4.25,0,6,1,1.5425676334093816,kitchen,2.7551466191512484,0,0,36,17,12,1,6,0,0,0,0.18,0.08,cautious
779,S10_fixeddoors,4.0,7,3,2,1.3989087954287327,kitchen,2.859371542355693,1,1,36,16,14,2,3,1,0,0,0.18,0.08,cautious
780,S10_fixeddoors,3.75,10,1,1,1.299669396134757,kitchen,2.8853491596805894,1,1,32,15,14,1,1,1,1,0,0.18,0.08,cautious
781,S10_fixeddoors,5.5,3,5,1,1.3976417572118272,kitchen,3.9352001123463984,0,0,47,22,19,1,5,0,1,0,0.18,0.08,direct
782,S10_fixeddoors,8.0,8,2,2,1.6827871300630235,kitchen,4.75401781786885,1,0,64,32,25,2,2,3,1,0,0.18,0.08,direct
783,S10_fixeddoors,8.0,7,2,2,1.843794675690641,kitchen,4.338877916004066,1,1,62,32,25,2,2,1,2,0,0.18,0.08,detour
784,S10_fixeddoors,6.25,1,6,2,1.3498901887084236,kitchen,4.630006242196639,0,0,56,25,23,2,6,0,0,0,0.18,0.08,detour
785,S10_fixeddoors,4.5,5,2,1,1.686011603042343,kitchen,2.6690207777217685,1,1,31,18,9,1,2,1,2,0,0.18,0.08,direct
786,S10_fixeddoors,4.25,10,1,1,1.6990308693537963,kitchen,2.501426005059243,1,0,36,17,14,1,1,3,1,0,0.18,0.08,cautious
787,S10_fixeddoors,5.5,8,6,1,1.5344388793995882,kitchen,3.5843721596471143,0,0,45,22,16,1,6,0,0,0,0.18,0.08,detour
788,S10_fixeddoors,6.75,11,1,2,1.7571585749817762,kitchen,3.841429052622644,1,1,51,27,20,2,1,1,0,0,0.18,0.08,cautious
789,S10_fixeddoors,4.75,8,5,2,1.727726692279582,kitchen,2.749277429830523,0,0,39,19,13,2,5,0,0,0,0.18,0.08,direct
790,S10_fixeddoors,5.5,12,1,1,1.568653830255773,kitchen,3.5061910371284477,1,1,48,22,21,1,1,3,0,0,0.18,0.08,direct
791,S10_fixeddoors,6.5,5,1,1,1.7528112375369185,kitchen,3.708328575719264,1,1,47,26,18,1,1,1,4,0,0.18,0.08,direct
792,S10_fixeddoors,4.25,7,1,2,1.585686430910669,kitchen,2.680227261299827,1,1,41,17,19,2,1,2,1,0,0.18,0.08,direct
793,S10_fixeddoors,4.75,9,1,1,1.6048679856967338,kitchen,2.959745002289297,1,0,32,19,10,1,1,1,1,0,0.18,0.08,detour
794,S10_fixeddoors,5.0,8,3,1,1.5149710039638802,kitchen,3.3003932002115133,1,1,42,20,17,1,3,1,1,0,0.18,0.08,direct
795,S10_fixeddoors,3.5,4,2,2,1.750537365555853,kitchen,1.9993860564573755,1,1,33,14,14,2,2,1,0,0,0.18,0.08,direct
796,S10_fixeddoors,3.75,3,1,1,2.468020616724577,kitchen,1.519436253728219,1,0,23,15,4,1,1,2,0,0,0.18,0.08,cautious
797,S10_fixeddoors,3.25,3,2,1,1.5013158753662326,kitchen,2.1647676237402016,1,1,30,13,13,1,2,1,0,0,0.18,0.08,direct
798,S10_fixeddoors,4.0,3,1,1,1.9155037931360748,kitchen,2.0882234816414407,1,0,32,16,13,1,1,1,2,0,0.18,0.08,direct
799,S10_fixeddoors,4.5,5,3,1,1.9213785707769424,kitchen,2.342068381755891,1,0,36,18,13,1,3,1,0,0,0.18,0.08,direct
800,S10_fixeddoors,4.0,6,1,1,2.168160639869732,kitchen,1.844881752045978,1,1,30,16,11,1,1,1,0,0,0.18,0.08,direct
801,S10_fixeddoors,4.5,6,6,1,1.373255046865,kitchen,3.276885827052329,0,0,40,18,15,1,6,0,0,0,0.18,0.08,detour
802,S10_fixeddoors,5.25,6,2,1,1.757855224802739,kitchen,2.986594075509909,1,1,42,21,17,1,2,1,0,0,0.18,0.08,cautious
803,S10_fixeddoors,4.75,4,5,1,1.3959078230993784,kitchen,3.4028034812882018,1,0,39,19,12,1,5,2,0,0,0.18,0.08,cautious
804,S10_fixeddoors,6.75,13,4,1,1.593555193677565,kitchen,4.235811866937929,0,0,56,27,24,1,4,0,0,0,0.18,0.08,direct
805,S10_fixeddoors,5.0,14,1,1,1.6194784262692163,kitchen,3.087413774025056,1,1,38,20,15,1,1,1,0,0,0.18,0.08,direct
806,S10_fixeddoors,1.75,3,1,2,0.8623415351654786,kitchen,2.0293583558678807,1,1,20,7,9,2,1,1,1,0,0.18,0.08,direct
807,S10_fixeddoors,8.5,8,5,2,1.513827962457174,kitchen,5.61490487083037,0,0,74,34,33,2,5,0,1,1,0.18,0.08,detour
808,S10_fixeddoors,3.0,6,1,1,2.2714533882000074,kitchen,1.3207402870711438,1,0,21,12,6,1,1,1,1,0,0.18,0.08,direct
809,S10_fixeddoors,5.0,2,2,1,2.0901648444530743,kitchen,2.3921558212353973,1,1,39,20,15,1,2,1,1,0,0.18,0.08,cautious
810,S10_fixeddoors,9.75,13,3,1,1.642975292532544,kitchen,5.934355826478061,1,1,76,39,32,1,3,1,1,1,0.18,0.08,lost
